data_element,error_count,percent_of_error_rate,population,start_date,end_date,question
Destination (3.12),7,0.04,data_quality,2017-11-01,2017-11-30,Q6c
Income and Sources (4.2) at Start,66,0.15,data_quality,2017-11-01,2017-11-30,Q6c
Income and Sources (4.2) at Annual Assessment,74,0.66,data_quality,2017-11-01,2017-11-30,Q6c
Income and Sources (4.2) at Exit,20,0.18,data_quality,2017-11-01,2017-11-30,Q6c
