data_element,error_count,percent_of_error_rate,population,start_date,end_date,question
Destination (3.12),19,0.06,data_quality,2021-08-01,2021-08-31,Q6c
Income and Sources (4.2) at Start,247,0.24,data_quality,2021-08-01,2021-08-31,Q6c
Income and Sources (4.2) at Annual Assessment,327,0.81,data_quality,2021-08-01,2021-08-31,Q6c
Income and Sources (4.2) at Exit,110,0.47,data_quality,2021-08-01,2021-08-31,Q6c
