count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,96,27,37,exit,2016-11-01,2016-11-30,Q13b2,without_children,32
None,96,27,37,exit,2016-11-01,2016-11-30,Q13b2,with_only_children,0
None,96,27,37,exit,2016-11-01,2016-11-30,Q13b2,unknown_household_type,0
1 Condition,24,3,1,exit,2016-11-01,2016-11-30,Q13b2,without_children,20
1 Condition,24,3,1,exit,2016-11-01,2016-11-30,Q13b2,with_only_children,0
1 Condition,24,3,1,exit,2016-11-01,2016-11-30,Q13b2,unknown_household_type,0
2 Conditions,8,1,0,exit,2016-11-01,2016-11-30,Q13b2,without_children,7
2 Conditions,8,1,0,exit,2016-11-01,2016-11-30,Q13b2,with_only_children,0
2 Conditions,8,1,0,exit,2016-11-01,2016-11-30,Q13b2,unknown_household_type,0
3+ Conditions,4,0,0,exit,2016-11-01,2016-11-30,Q13b2,without_children,4
3+ Conditions,4,0,0,exit,2016-11-01,2016-11-30,Q13b2,with_only_children,0
3+ Conditions,4,0,0,exit,2016-11-01,2016-11-30,Q13b2,unknown_household_type,0
Condition Unknown,1,0,0,exit,2016-11-01,2016-11-30,Q13b2,without_children,1
Condition Unknown,1,0,0,exit,2016-11-01,2016-11-30,Q13b2,with_only_children,0
Condition Unknown,1,0,0,exit,2016-11-01,2016-11-30,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,exit,2016-11-01,2016-11-30,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,exit,2016-11-01,2016-11-30,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,exit,2016-11-01,2016-11-30,Q13b2,unknown_household_type,0
Data Not Collected,0,0,0,exit,2016-11-01,2016-11-30,Q13b2,without_children,0
Data Not Collected,0,0,0,exit,2016-11-01,2016-11-30,Q13b2,with_only_children,0
Data Not Collected,0,0,0,exit,2016-11-01,2016-11-30,Q13b2,unknown_household_type,0
